Rule,Body_Relations,Head_Relation,Count,Body_Count,Support,Confidence,Chain_Length
"grandmotherOf(X,Y) ∧ daughterOf(Y,Z) ∧ grandmotherOf(Z,W) → greatGrandmotherOf(X,W)",grandmotherOf -> daughterOf -> grandmotherOf,greatGrandmotherOf,513,513,0.03711742999782939,1.0,3
"grandfatherOf(X,Y) ∧ daughterOf(Y,Z) ∧ grandmotherOf(Z,W) → greatGrandfatherOf(X,W)",grandfatherOf -> daughterOf -> grandmotherOf,greatGrandfatherOf,513,513,0.03711742999782939,1.0,3
"boyCousinOf(X,Y) ∧ sisterOf(Y,Z) ∧ sisterOf(Z,W) → boyCousinOf(X,W)",boyCousinOf -> sisterOf -> sisterOf,boyCousinOf,512,512,0.037045076333116274,1.0,3
"nephewOf(X,Y) ∧ sisterOf(Y,Z) ∧ sonOf(Z,W) → grandsonOf(X,W)",nephewOf -> sisterOf -> sonOf,grandsonOf,512,512,0.037045076333116274,1.0,3
"sonOf(X,Y) ∧ fatherOf(Y,Z) ∧ granddaughterOf(Z,W) → grandsonOf(X,W)",sonOf -> fatherOf -> granddaughterOf,grandsonOf,512,512,0.037045076333116274,1.0,3
"nieceOf(X,Y) ∧ brotherOf(Y,Z) ∧ daughterOf(Z,W) → granddaughterOf(X,W)",nieceOf -> brotherOf -> daughterOf,granddaughterOf,510,510,0.03690036900369004,1.0,3
"greatGrandmotherOf(X,Y) ∧ daughterOf(Y,Z) ∧ fatherOf(Z,W) → greatGrandmotherOf(X,W)",greatGrandmotherOf -> daughterOf -> fatherOf,greatGrandmotherOf,504,504,0.03646624701541133,1.0,3
"greatGrandfatherOf(X,Y) ∧ daughterOf(Y,Z) ∧ fatherOf(Z,W) → greatGrandfatherOf(X,W)",greatGrandfatherOf -> daughterOf -> fatherOf,greatGrandfatherOf,504,504,0.03646624701541133,1.0,3
"motherOf(X,Y) ∧ daughterOf(Y,Z) ∧ greatGrandfatherOf(Z,W) → greatGrandmotherOf(X,W)",motherOf -> daughterOf -> greatGrandfatherOf,greatGrandmotherOf,503,503,0.03639389335069821,1.0,3
"fatherOf(X,Y) ∧ daughterOf(Y,Z) ∧ greatGrandfatherOf(Z,W) → greatGrandfatherOf(X,W)",fatherOf -> daughterOf -> greatGrandfatherOf,greatGrandfatherOf,503,503,0.03639389335069821,1.0,3
"sisterOf(X,Y) ∧ girlCousinOf(Y,Z) ∧ sisterOf(Z,W) → girlCousinOf(X,W)",sisterOf -> girlCousinOf -> sisterOf,girlCousinOf,498,498,0.03603212502713263,1.0,3
"daughterOf(X,Y) ∧ fatherOf(Y,Z) ∧ grandsonOf(Z,W) → granddaughterOf(X,W)",daughterOf -> fatherOf -> grandsonOf,granddaughterOf,496,496,0.03588741769770639,1.0,3
"daughterOf(X,Y) ∧ motherOf(Y,Z) ∧ nieceOf(Z,W) → nieceOf(X,W)",daughterOf -> motherOf -> nieceOf,nieceOf,488,488,0.03530858838000145,1.0,3
"greatUncleOf(X,Y) ∧ grandsonOf(Y,Z) ∧ grandmotherOf(Z,W) → greatUncleOf(X,W)",greatUncleOf -> grandsonOf -> grandmotherOf,greatUncleOf,488,488,0.03530858838000145,1.0,3
"greatUncleOf(X,Y) ∧ grandsonOf(Y,Z) ∧ grandfatherOf(Z,W) → greatUncleOf(X,W)",greatUncleOf -> grandsonOf -> grandfatherOf,greatUncleOf,488,488,0.03530858838000145,1.0,3
"sisterOf(X,Y) ∧ girlCousinOf(Y,Z) ∧ greatGranddaughterOf(Z,W) → greatGranddaughterOf(X,W)",sisterOf -> girlCousinOf -> greatGranddaughterOf,greatGranddaughterOf,488,488,0.03530858838000145,1.0,3
"sonOf(X,Y) ∧ motherOf(Y,Z) ∧ nephewOf(Z,W) → nephewOf(X,W)",sonOf -> motherOf -> nephewOf,nephewOf,487,487,0.03523623471528833,1.0,3
"greatGrandmotherOf(X,Y) ∧ sonOf(Y,Z) ∧ fatherOf(Z,W) → greatGrandmotherOf(X,W)",greatGrandmotherOf -> sonOf -> fatherOf,greatGrandmotherOf,484,484,0.035019173721148975,1.0,3
"greatGrandfatherOf(X,Y) ∧ sonOf(Y,Z) ∧ fatherOf(Z,W) → greatGrandfatherOf(X,W)",greatGrandfatherOf -> sonOf -> fatherOf,greatGrandfatherOf,484,484,0.035019173721148975,1.0,3
"nieceOf(X,Y) ∧ sisterOf(Y,Z) ∧ sonOf(Z,W) → granddaughterOf(X,W)",nieceOf -> sisterOf -> sonOf,granddaughterOf,481,481,0.03480211272700962,1.0,3
"daughterOf(X,Y) ∧ motherOf(Y,Z) ∧ girlCousinOf(Z,W) → girlCousinOf(X,W)",daughterOf -> motherOf -> girlCousinOf,girlCousinOf,474,474,0.034295637074017796,1.0,3
"grandmotherOf(X,Y) ∧ sonOf(Y,Z) ∧ grandmotherOf(Z,W) → greatGrandmotherOf(X,W)",grandmotherOf -> sonOf -> grandmotherOf,greatGrandmotherOf,474,474,0.034295637074017796,1.0,3
"grandfatherOf(X,Y) ∧ sonOf(Y,Z) ∧ grandmotherOf(Z,W) → greatGrandfatherOf(X,W)",grandfatherOf -> sonOf -> grandmotherOf,greatGrandfatherOf,474,474,0.034295637074017796,1.0,3
"auntOf(X,Y) ∧ daughterOf(Y,Z) ∧ fatherOf(Z,W) → auntOf(X,W)",auntOf -> daughterOf -> fatherOf,auntOf,471,471,0.03407857607987844,1.0,3
"boyFirstCousinOnceRemovedOf(X,Y) ∧ secondAuntOf(Y,Z) ∧ boyFirstCousinOnceRemovedOf(Z,W) → boyFirstCousinOnceRemovedOf(X,W)",boyFirstCousinOnceRemovedOf -> secondAuntOf -> boyFirstCousinOnceRemovedOf,boyFirstCousinOnceRemovedOf,465,465,0.03364445409159974,1.0,3
"girlCousinOf(X,Y) ∧ brotherOf(Y,Z) ∧ brotherOf(Z,W) → girlCousinOf(X,W)",girlCousinOf -> brotherOf -> brotherOf,girlCousinOf,464,464,0.033572100426886624,1.0,3
"greatGrandmotherOf(X,Y) ∧ sonOf(Y,Z) ∧ motherOf(Z,W) → greatGrandmotherOf(X,W)",greatGrandmotherOf -> sonOf -> motherOf,greatGrandmotherOf,463,463,0.0334997467621735,1.0,3
"greatGrandfatherOf(X,Y) ∧ sonOf(Y,Z) ∧ motherOf(Z,W) → greatGrandfatherOf(X,W)",greatGrandfatherOf -> sonOf -> motherOf,greatGrandfatherOf,463,463,0.0334997467621735,1.0,3
"boyFirstCousinOnceRemovedOf(X,Y) ∧ secondAuntOf(Y,Z) ∧ greatGrandsonOf(Z,W) → greatGrandsonOf(X,W)",boyFirstCousinOnceRemovedOf -> secondAuntOf -> greatGrandsonOf,greatGrandsonOf,462,462,0.03342739309746039,1.0,3
"motherOf(X,Y) ∧ sonOf(Y,Z) ∧ motherOf(Z,W) → motherOf(X,W)",motherOf -> sonOf -> motherOf,motherOf,461,461,0.03335503943274727,1.0,3
"fatherOf(X,Y) ∧ sonOf(Y,Z) ∧ motherOf(Z,W) → fatherOf(X,W)",fatherOf -> sonOf -> motherOf,fatherOf,461,461,0.03335503943274727,1.0,3
"motherOf(X,Y) ∧ brotherOf(Y,Z) ∧ uncleOf(Z,W) → grandmotherOf(X,W)",motherOf -> brotherOf -> uncleOf,grandmotherOf,459,459,0.033210332103321034,1.0,3
"fatherOf(X,Y) ∧ brotherOf(Y,Z) ∧ uncleOf(Z,W) → grandfatherOf(X,W)",fatherOf -> brotherOf -> uncleOf,grandfatherOf,459,459,0.033210332103321034,1.0,3
"motherOf(X,Y) ∧ daughterOf(Y,Z) ∧ grandmotherOf(Z,W) → grandmotherOf(X,W)",motherOf -> daughterOf -> grandmotherOf,grandmotherOf,450,450,0.03255914912090297,1.0,3
"fatherOf(X,Y) ∧ daughterOf(Y,Z) ∧ grandmotherOf(Z,W) → grandfatherOf(X,W)",fatherOf -> daughterOf -> grandmotherOf,grandfatherOf,450,450,0.03255914912090297,1.0,3
"uncleOf(X,Y) ∧ sisterOf(Y,Z) ∧ sisterOf(Z,W) → uncleOf(X,W)",uncleOf -> sisterOf -> sisterOf,uncleOf,448,448,0.03241444179147674,1.0,3
"motherOf(X,Y) ∧ sonOf(Y,Z) ∧ greatGrandfatherOf(Z,W) → greatGrandmotherOf(X,W)",motherOf -> sonOf -> greatGrandfatherOf,greatGrandmotherOf,447,447,0.03234208812676362,1.0,3
"fatherOf(X,Y) ∧ sonOf(Y,Z) ∧ greatGrandfatherOf(Z,W) → greatGrandfatherOf(X,W)",fatherOf -> sonOf -> greatGrandfatherOf,greatGrandfatherOf,447,447,0.03234208812676362,1.0,3
"greatGrandmotherOf(X,Y) ∧ daughterOf(Y,Z) ∧ motherOf(Z,W) → greatGrandmotherOf(X,W)",greatGrandmotherOf -> daughterOf -> motherOf,greatGrandmotherOf,445,445,0.03219738079733739,1.0,3
"greatGrandfatherOf(X,Y) ∧ daughterOf(Y,Z) ∧ motherOf(Z,W) → greatGrandfatherOf(X,W)",greatGrandfatherOf -> daughterOf -> motherOf,greatGrandfatherOf,445,445,0.03219738079733739,1.0,3
"sonOf(X,Y) ∧ fatherOf(Y,Z) ∧ boyCousinOf(Z,W) → boyCousinOf(X,W)",sonOf -> fatherOf -> boyCousinOf,boyCousinOf,443,443,0.03205267346791115,1.0,3
"motherOf(X,Y) ∧ daughterOf(Y,Z) ∧ motherOf(Z,W) → motherOf(X,W)",motherOf -> daughterOf -> motherOf,motherOf,433,433,0.03132913682077997,1.0,3
"fatherOf(X,Y) ∧ daughterOf(Y,Z) ∧ motherOf(Z,W) → fatherOf(X,W)",fatherOf -> daughterOf -> motherOf,fatherOf,433,433,0.03132913682077997,1.0,3
"brotherOf(X,Y) ∧ brotherOf(Y,Z) ∧ boyCousinOf(Z,W) → boyCousinOf(X,W)",brotherOf -> brotherOf -> boyCousinOf,boyCousinOf,430,430,0.03111207582664062,1.0,3
"auntOf(X,Y) ∧ sonOf(Y,Z) ∧ motherOf(Z,W) → auntOf(X,W)",auntOf -> sonOf -> motherOf,auntOf,427,427,0.030895014832501268,1.0,3
"nephewOf(X,Y) ∧ brotherOf(Y,Z) ∧ daughterOf(Z,W) → grandsonOf(X,W)",nephewOf -> brotherOf -> daughterOf,grandsonOf,425,425,0.03075030750307503,1.0,3
"girlCousinOf(X,Y) ∧ boyCousinOf(Y,Z) ∧ greatGrandsonOf(Z,W) → greatGranddaughterOf(X,W)",girlCousinOf -> boyCousinOf -> greatGrandsonOf,greatGranddaughterOf,424,424,0.030677953838361912,1.0,3
"sisterOf(X,Y) ∧ girlCousinOf(Y,Z) ∧ brotherOf(Z,W) → girlCousinOf(X,W)",sisterOf -> girlCousinOf -> brotherOf,girlCousinOf,418,418,0.030243831850083207,1.0,3
"auntOf(X,Y) ∧ sonOf(Y,Z) ∧ grandfatherOf(Z,W) → greatAuntOf(X,W)",auntOf -> sonOf -> grandfatherOf,greatAuntOf,418,418,0.030243831850083207,1.0,3
"motherOf(X,Y) ∧ sonOf(Y,Z) ∧ grandmotherOf(Z,W) → grandmotherOf(X,W)",motherOf -> sonOf -> grandmotherOf,grandmotherOf,417,417,0.03017147818537009,1.0,3
"fatherOf(X,Y) ∧ sonOf(Y,Z) ∧ grandmotherOf(Z,W) → grandfatherOf(X,W)",fatherOf -> sonOf -> grandmotherOf,grandfatherOf,417,417,0.03017147818537009,1.0,3
"sisterOf(X,Y) ∧ girlCousinOf(Y,Z) ∧ greatGrandsonOf(Z,W) → greatGranddaughterOf(X,W)",sisterOf -> girlCousinOf -> greatGrandsonOf,greatGranddaughterOf,416,416,0.03009912452065697,1.0,3
"sisterOf(X,Y) ∧ nieceOf(Y,Z) ∧ grandsonOf(Z,W) → greatGranddaughterOf(X,W)",sisterOf -> nieceOf -> grandsonOf,greatGranddaughterOf,416,416,0.03009912452065697,1.0,3
"sonOf(X,Y) ∧ motherOf(Y,Z) ∧ boyCousinOf(Z,W) → boyCousinOf(X,W)",sonOf -> motherOf -> boyCousinOf,boyCousinOf,415,415,0.030026770855943855,1.0,3
"uncleOf(X,Y) ∧ nephewOf(Y,Z) ∧ greatGrandsonOf(Z,W) → greatGrandsonOf(X,W)",uncleOf -> nephewOf -> greatGrandsonOf,greatGrandsonOf,412,412,0.0298097098618045,1.0,3
"greatGrandsonOf(X,Y) ∧ motherOf(Y,Z) ∧ daughterOf(Z,W) → greatGrandsonOf(X,W)",greatGrandsonOf -> motherOf -> daughterOf,greatGrandsonOf,411,411,0.029737356197091384,1.0,3
"greatGrandsonOf(X,Y) ∧ fatherOf(Y,Z) ∧ daughterOf(Z,W) → greatGrandsonOf(X,W)",greatGrandsonOf -> fatherOf -> daughterOf,greatGrandsonOf,411,411,0.029737356197091384,1.0,3
"girlCousinOf(X,Y) ∧ daughterOf(Y,Z) ∧ fatherOf(Z,W) → girlCousinOf(X,W)",girlCousinOf -> daughterOf -> fatherOf,girlCousinOf,408,408,0.02952029520295203,1.0,3
"sisterOf(X,Y) ∧ sisterOf(Y,Z) ∧ sonOf(Z,W) → daughterOf(X,W)",sisterOf -> sisterOf -> sonOf,daughterOf,404,404,0.029230880544099558,1.0,3
"motherOf(X,Y) ∧ auntOf(Y,Z) ∧ brotherOf(Z,W) → grandmotherOf(X,W)",motherOf -> auntOf -> brotherOf,grandmotherOf,404,404,0.029230880544099558,1.0,3
"brotherOf(X,Y) ∧ sisterOf(Y,Z) ∧ daughterOf(Z,W) → sonOf(X,W)",brotherOf -> sisterOf -> daughterOf,sonOf,404,404,0.029230880544099558,1.0,3
"fatherOf(X,Y) ∧ auntOf(Y,Z) ∧ brotherOf(Z,W) → grandfatherOf(X,W)",fatherOf -> auntOf -> brotherOf,grandfatherOf,404,404,0.029230880544099558,1.0,3
"motherOf(X,Y) ∧ auntOf(Y,Z) ∧ sisterOf(Z,W) → grandmotherOf(X,W)",motherOf -> auntOf -> sisterOf,grandmotherOf,400,400,0.028941465885247087,1.0,3
"fatherOf(X,Y) ∧ auntOf(Y,Z) ∧ sisterOf(Z,W) → grandfatherOf(X,W)",fatherOf -> auntOf -> sisterOf,grandfatherOf,400,400,0.028941465885247087,1.0,3
"brotherOf(X,Y) ∧ nephewOf(Y,Z) ∧ granddaughterOf(Z,W) → greatGrandsonOf(X,W)",brotherOf -> nephewOf -> granddaughterOf,greatGrandsonOf,400,400,0.028941465885247087,1.0,3
"sisterOf(X,Y) ∧ sisterOf(Y,Z) ∧ greatGrandsonOf(Z,W) → greatGranddaughterOf(X,W)",sisterOf -> sisterOf -> greatGrandsonOf,greatGranddaughterOf,400,400,0.028941465885247087,1.0,3
"brotherOf(X,Y) ∧ sisterOf(Y,Z) ∧ greatGranddaughterOf(Z,W) → greatGrandsonOf(X,W)",brotherOf -> sisterOf -> greatGranddaughterOf,greatGrandsonOf,400,400,0.028941465885247087,1.0,3
"girlCousinOf(X,Y) ∧ daughterOf(Y,Z) ∧ motherOf(Z,W) → girlCousinOf(X,W)",girlCousinOf -> daughterOf -> motherOf,girlCousinOf,394,394,0.028507343896968382,1.0,3
"auntOf(X,Y) ∧ daughterOf(Y,Z) ∧ motherOf(Z,W) → auntOf(X,W)",auntOf -> daughterOf -> motherOf,auntOf,394,394,0.028507343896968382,1.0,3
"auntOf(X,Y) ∧ brotherOf(Y,Z) ∧ uncleOf(Z,W) → greatAuntOf(X,W)",auntOf -> brotherOf -> uncleOf,greatAuntOf,389,389,0.028145575573402793,1.0,3
"sisterOf(X,Y) ∧ nieceOf(Y,Z) ∧ granddaughterOf(Z,W) → greatGranddaughterOf(X,W)",sisterOf -> nieceOf -> granddaughterOf,greatGranddaughterOf,388,388,0.028073221908689674,1.0,3
"uncleOf(X,Y) ∧ daughterOf(Y,Z) ∧ fatherOf(Z,W) → uncleOf(X,W)",uncleOf -> daughterOf -> fatherOf,uncleOf,387,387,0.028000868243976556,1.0,3
"sonOf(X,Y) ∧ motherOf(Y,Z) ∧ granddaughterOf(Z,W) → grandsonOf(X,W)",sonOf -> motherOf -> granddaughterOf,grandsonOf,384,384,0.027783807249837204,1.0,3
"grandsonOf(X,Y) ∧ grandmotherOf(Y,Z) ∧ boyFirstCousinOnceRemovedOf(Z,W) → boyFirstCousinOnceRemovedOf(X,W)",grandsonOf -> grandmotherOf -> boyFirstCousinOnceRemovedOf,boyFirstCousinOnceRemovedOf,382,382,0.02763909992041097,1.0,3
"grandsonOf(X,Y) ∧ grandfatherOf(Y,Z) ∧ boyFirstCousinOnceRemovedOf(Z,W) → boyFirstCousinOnceRemovedOf(X,W)",grandsonOf -> grandfatherOf -> boyFirstCousinOnceRemovedOf,boyFirstCousinOnceRemovedOf,382,382,0.02763909992041097,1.0,3
"auntOf(X,Y) ∧ nephewOf(Y,Z) ∧ girlCousinOf(Z,W) → girlCousinOf(X,W)",auntOf -> nephewOf -> girlCousinOf,girlCousinOf,379,379,0.027422038926271614,1.0,3
"boyCousinOf(X,Y) ∧ nephewOf(Y,Z) ∧ grandsonOf(Z,W) → greatGrandsonOf(X,W)",boyCousinOf -> nephewOf -> grandsonOf,greatGrandsonOf,376,376,0.027204977932132262,1.0,3
"grandmotherOf(X,Y) ∧ auntOf(Y,Z) ∧ brotherOf(Z,W) → greatGrandmotherOf(X,W)",grandmotherOf -> auntOf -> brotherOf,greatGrandmotherOf,375,375,0.027132624267419143,1.0,3
"grandfatherOf(X,Y) ∧ auntOf(Y,Z) ∧ brotherOf(Z,W) → greatGrandfatherOf(X,W)",grandfatherOf -> auntOf -> brotherOf,greatGrandfatherOf,375,375,0.027132624267419143,1.0,3
"grandmotherOf(X,Y) ∧ uncleOf(Y,Z) ∧ sisterOf(Z,W) → greatGrandmotherOf(X,W)",grandmotherOf -> uncleOf -> sisterOf,greatGrandmotherOf,373,373,0.02698791693799291,1.0,3
"grandfatherOf(X,Y) ∧ uncleOf(Y,Z) ∧ sisterOf(Z,W) → greatGrandfatherOf(X,W)",grandfatherOf -> uncleOf -> sisterOf,greatGrandfatherOf,373,373,0.02698791693799291,1.0,3
"sisterOf(X,Y) ∧ boyCousinOf(Y,Z) ∧ sisterOf(Z,W) → girlCousinOf(X,W)",sisterOf -> boyCousinOf -> sisterOf,girlCousinOf,372,372,0.02691556327327979,1.0,3
"brotherOf(X,Y) ∧ girlCousinOf(Y,Z) ∧ sisterOf(Z,W) → boyCousinOf(X,W)",brotherOf -> girlCousinOf -> sisterOf,boyCousinOf,372,372,0.02691556327327979,1.0,3
"uncleOf(X,Y) ∧ sisterOf(Y,Z) ∧ brotherOf(Z,W) → uncleOf(X,W)",uncleOf -> sisterOf -> brotherOf,uncleOf,371,371,0.026843209608566673,1.0,3
"uncleOf(X,Y) ∧ brotherOf(Y,Z) ∧ sisterOf(Z,W) → uncleOf(X,W)",uncleOf -> brotherOf -> sisterOf,uncleOf,371,371,0.026843209608566673,1.0,3
"grandmotherOf(X,Y) ∧ auntOf(Y,Z) ∧ sisterOf(Z,W) → greatGrandmotherOf(X,W)",grandmotherOf -> auntOf -> sisterOf,greatGrandmotherOf,369,369,0.02669850227914044,1.0,3
"grandfatherOf(X,Y) ∧ auntOf(Y,Z) ∧ sisterOf(Z,W) → greatGrandfatherOf(X,W)",grandfatherOf -> auntOf -> sisterOf,greatGrandfatherOf,369,369,0.02669850227914044,1.0,3
"daughterOf(X,Y) ∧ motherOf(Y,Z) ∧ grandsonOf(Z,W) → granddaughterOf(X,W)",daughterOf -> motherOf -> grandsonOf,granddaughterOf,368,368,0.02662614861442732,1.0,3
"girlCousinOf(X,Y) ∧ sonOf(Y,Z) ∧ fatherOf(Z,W) → girlCousinOf(X,W)",girlCousinOf -> sonOf -> fatherOf,girlCousinOf,366,366,0.026481441285001087,1.0,3
"auntOf(X,Y) ∧ sisterOf(Y,Z) ∧ uncleOf(Z,W) → greatAuntOf(X,W)",auntOf -> sisterOf -> uncleOf,greatAuntOf,365,365,0.026409087620287968,1.0,3
"boyCousinOf(X,Y) ∧ daughterOf(Y,Z) ∧ fatherOf(Z,W) → boyCousinOf(X,W)",boyCousinOf -> daughterOf -> fatherOf,boyCousinOf,364,364,0.02633673395557485,1.0,3
"greatGranddaughterOf(X,Y) ∧ motherOf(Y,Z) ∧ daughterOf(Z,W) → greatGranddaughterOf(X,W)",greatGranddaughterOf -> motherOf -> daughterOf,greatGranddaughterOf,363,363,0.02626438029086173,1.0,3
"greatGranddaughterOf(X,Y) ∧ fatherOf(Y,Z) ∧ daughterOf(Z,W) → greatGranddaughterOf(X,W)",greatGranddaughterOf -> fatherOf -> daughterOf,greatGranddaughterOf,363,363,0.02626438029086173,1.0,3
"girlCousinOf(X,Y) ∧ sonOf(Y,Z) ∧ motherOf(Z,W) → girlCousinOf(X,W)",girlCousinOf -> sonOf -> motherOf,girlCousinOf,360,360,0.02604731929672238,1.0,3
"greatGranddaughterOf(X,Y) ∧ motherOf(Y,Z) ∧ sonOf(Z,W) → greatGranddaughterOf(X,W)",greatGranddaughterOf -> motherOf -> sonOf,greatGranddaughterOf,358,358,0.025902611967296145,1.0,3
"greatGranddaughterOf(X,Y) ∧ fatherOf(Y,Z) ∧ sonOf(Z,W) → greatGranddaughterOf(X,W)",greatGranddaughterOf -> fatherOf -> sonOf,greatGranddaughterOf,358,358,0.025902611967296145,1.0,3
"sisterOf(X,Y) ∧ nieceOf(Y,Z) ∧ daughterOf(Z,W) → granddaughterOf(X,W)",sisterOf -> nieceOf -> daughterOf,granddaughterOf,354,354,0.025613197308443674,1.0,3
"boyCousinOf(X,Y) ∧ sisterOf(Y,Z) ∧ brotherOf(Z,W) → boyCousinOf(X,W)",boyCousinOf -> sisterOf -> brotherOf,boyCousinOf,353,353,0.025540843643730556,1.0,3
"boyCousinOf(X,Y) ∧ brotherOf(Y,Z) ∧ sisterOf(Z,W) → boyCousinOf(X,W)",boyCousinOf -> brotherOf -> sisterOf,boyCousinOf,353,353,0.025540843643730556,1.0,3
"brotherOf(X,Y) ∧ nieceOf(Y,Z) ∧ granddaughterOf(Z,W) → greatGrandsonOf(X,W)",brotherOf -> nieceOf -> granddaughterOf,greatGrandsonOf,350,350,0.025323782649591203,1.0,3
"sisterOf(X,Y) ∧ nephewOf(Y,Z) ∧ granddaughterOf(Z,W) → greatGranddaughterOf(X,W)",sisterOf -> nephewOf -> granddaughterOf,greatGranddaughterOf,350,350,0.025323782649591203,1.0,3
"nieceOf(X,Y) ∧ brotherOf(Y,Z) ∧ sonOf(Z,W) → granddaughterOf(X,W)",nieceOf -> brotherOf -> sonOf,granddaughterOf,348,348,0.025179075320164966,1.0,3
"sisterOf(X,Y) ∧ nephewOf(Y,Z) ∧ daughterOf(Z,W) → granddaughterOf(X,W)",sisterOf -> nephewOf -> daughterOf,granddaughterOf,346,346,0.025034367990738732,1.0,3
"brotherOf(X,Y) ∧ nieceOf(Y,Z) ∧ daughterOf(Z,W) → grandsonOf(X,W)",brotherOf -> nieceOf -> daughterOf,grandsonOf,346,346,0.025034367990738732,1.0,3
"greatGrandsonOf(X,Y) ∧ motherOf(Y,Z) ∧ sonOf(Z,W) → greatGrandsonOf(X,W)",greatGrandsonOf -> motherOf -> sonOf,greatGrandsonOf,337,337,0.024383185008320672,1.0,3
"greatGrandsonOf(X,Y) ∧ fatherOf(Y,Z) ∧ sonOf(Z,W) → greatGrandsonOf(X,W)",greatGrandsonOf -> fatherOf -> sonOf,greatGrandsonOf,337,337,0.024383185008320672,1.0,3
"sonOf(X,Y) ∧ fatherOf(Y,Z) ∧ daughterOf(Z,W) → sonOf(X,W)",sonOf -> fatherOf -> daughterOf,sonOf,335,335,0.024238477678894435,1.0,3
"sisterOf(X,Y) ∧ sisterOf(Y,Z) ∧ nephewOf(Z,W) → nieceOf(X,W)",sisterOf -> sisterOf -> nephewOf,nieceOf,334,334,0.02416612401418132,1.0,3
"brotherOf(X,Y) ∧ sisterOf(Y,Z) ∧ nieceOf(Z,W) → nephewOf(X,W)",brotherOf -> sisterOf -> nieceOf,nephewOf,334,334,0.02416612401418132,1.0,3
"nephewOf(X,Y) ∧ brotherOf(Y,Z) ∧ sonOf(Z,W) → grandsonOf(X,W)",nephewOf -> brotherOf -> sonOf,grandsonOf,334,334,0.02416612401418132,1.0,3
"auntOf(X,Y) ∧ sisterOf(Y,Z) ∧ auntOf(Z,W) → greatAuntOf(X,W)",auntOf -> sisterOf -> auntOf,greatAuntOf,333,333,0.0240937703494682,1.0,3
"brotherOf(X,Y) ∧ nieceOf(Y,Z) ∧ grandsonOf(Z,W) → greatGrandsonOf(X,W)",brotherOf -> nieceOf -> grandsonOf,greatGrandsonOf,330,330,0.02387670935532885,1.0,3
"sisterOf(X,Y) ∧ nephewOf(Y,Z) ∧ grandsonOf(Z,W) → greatGranddaughterOf(X,W)",sisterOf -> nephewOf -> grandsonOf,greatGranddaughterOf,330,330,0.02387670935532885,1.0,3
"sisterOf(X,Y) ∧ sisterOf(Y,Z) ∧ boyCousinOf(Z,W) → girlCousinOf(X,W)",sisterOf -> sisterOf -> boyCousinOf,girlCousinOf,326,326,0.023587294696476375,1.0,3
"brotherOf(X,Y) ∧ sisterOf(Y,Z) ∧ girlCousinOf(Z,W) → boyCousinOf(X,W)",brotherOf -> sisterOf -> girlCousinOf,boyCousinOf,326,326,0.023587294696476375,1.0,3
"auntOf(X,Y) ∧ nieceOf(Y,Z) ∧ greatGranddaughterOf(Z,W) → greatGranddaughterOf(X,W)",auntOf -> nieceOf -> greatGranddaughterOf,greatGranddaughterOf,326,326,0.023587294696476375,1.0,3
"auntOf(X,Y) ∧ daughterOf(Y,Z) ∧ grandfatherOf(Z,W) → greatAuntOf(X,W)",auntOf -> daughterOf -> grandfatherOf,greatAuntOf,321,321,0.02322552637291079,1.0,3
"auntOf(X,Y) ∧ brotherOf(Y,Z) ∧ auntOf(Z,W) → greatAuntOf(X,W)",auntOf -> brotherOf -> auntOf,greatAuntOf,320,320,0.02315317270819767,1.0,3
"brotherOf(X,Y) ∧ nephewOf(Y,Z) ∧ daughterOf(Z,W) → grandsonOf(X,W)",brotherOf -> nephewOf -> daughterOf,grandsonOf,320,320,0.02315317270819767,1.0,3
"brotherOf(X,Y) ∧ brotherOf(Y,Z) ∧ greatGranddaughterOf(Z,W) → greatGrandsonOf(X,W)",brotherOf -> brotherOf -> greatGranddaughterOf,greatGrandsonOf,316,316,0.0228637580493452,1.0,3
"sisterOf(X,Y) ∧ brotherOf(Y,Z) ∧ greatGrandsonOf(Z,W) → greatGranddaughterOf(X,W)",sisterOf -> brotherOf -> greatGrandsonOf,greatGranddaughterOf,316,316,0.0228637580493452,1.0,3
"granddaughterOf(X,Y) ∧ grandfatherOf(Y,Z) ∧ girlFirstCousinOnceRemovedOf(Z,W) → girlFirstCousinOnceRemovedOf(X,W)",granddaughterOf -> grandfatherOf -> girlFirstCousinOnceRemovedOf,girlFirstCousinOnceRemovedOf,314,314,0.022719050719918962,1.0,3
"granddaughterOf(X,Y) ∧ grandmotherOf(Y,Z) ∧ girlFirstCousinOnceRemovedOf(Z,W) → girlFirstCousinOnceRemovedOf(X,W)",granddaughterOf -> grandmotherOf -> girlFirstCousinOnceRemovedOf,girlFirstCousinOnceRemovedOf,314,314,0.022719050719918962,1.0,3
"uncleOf(X,Y) ∧ sonOf(Y,Z) ∧ fatherOf(Z,W) → uncleOf(X,W)",uncleOf -> sonOf -> fatherOf,uncleOf,312,312,0.02257434339049273,1.0,3
"greatUncleOf(X,Y) ∧ nephewOf(Y,Z) ∧ auntOf(Z,W) → greatUncleOf(X,W)",greatUncleOf -> nephewOf -> auntOf,greatUncleOf,310,310,0.02242963606106649,1.0,3
"sisterOf(X,Y) ∧ brotherOf(Y,Z) ∧ sonOf(Z,W) → daughterOf(X,W)",sisterOf -> brotherOf -> sonOf,daughterOf,306,306,0.02214022140221402,1.0,3
